Class,Order,Family,Genus,species,Total,Infected,Pool_Size,Bacterium
insecta,hymenoptera,Formicidae,Pseudomyrmex,salvini,2,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Pseudomyrmex,satanicus,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Pseudomyrmex,satanicus,1,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Pseudomyrmex,satanicus,1,1,1,Wolbachia
insecta,hymenoptera,Formicidae,Pseudomyrmex,seminole,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Pseudomyrmex,seminole,2,0,3,Cardinium
insecta,hymenoptera,Formicidae,Pseudomyrmex,seminole,1,0,5,Cardinium
insecta,hymenoptera,Formicidae,Pseudomyrmex,seminole,1,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Pseudomyrmex,seminole,2,0,3,Rickettsia
insecta,hymenoptera,Formicidae,Pseudomyrmex,seminole,1,0,5,Rickettsia
insecta,hymenoptera,Formicidae,Pseudomyrmex,seminole,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Pseudomyrmex,seminole,2,0,3,Wolbachia
insecta,hymenoptera,Formicidae,Pseudomyrmex,seminole,1,0,5,Wolbachia
insecta,hymenoptera,Formicidae,Pseudomyrmex,sp,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Pseudomyrmex,sp,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Pseudomyrmex,sp,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Pseudomyrmex,sp,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Pseudomyrmex,sp,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Pseudomyrmex,sp,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Pseudomyrmex,sp,1,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Pseudomyrmex,sp,1,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Pseudomyrmex,sp,1,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Pseudomyrmex,sp,1,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Pseudomyrmex,sp,1,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Pseudomyrmex,sp,1,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Pseudomyrmex,sp,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Pseudomyrmex,sp,1,1,1,Wolbachia
insecta,hymenoptera,Formicidae,Pseudomyrmex,sp,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Pseudomyrmex,sp,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Pseudomyrmex,sp,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Pseudomyrmex,sp,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Pseudomyrmex,sp,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Pseudomyrmex,sp,1,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Pseudomyrmex,sp,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Pseudomyrmex,spinicola,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Pseudomyrmex,spinicola,1,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Pseudomyrmex,spinicola,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Pseudomyrmex,tenuis,3,0,1,Cardinium
insecta,hymenoptera,Formicidae,Pseudomyrmex,tenuis,3,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Pseudomyrmex,tenuis,3,1,1,Wolbachia
insecta,hymenoptera,Formicidae,Pseudomyrmex,termitarius,3,0,1,Cardinium
insecta,hymenoptera,Formicidae,Pseudomyrmex,termitarius,3,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Pseudomyrmex,termitarius,3,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Pseudomyrmex,triplaridis,2,0,1,Cardinium
insecta,hymenoptera,Formicidae,Pseudomyrmex,triplaridis,2,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Pseudomyrmex,triplaridis,2,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Pyramica,pulchella,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Rhopalomastix,janeti,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Rhopalomastix,sp,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Rhoptromyrmex,sp,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Rhytidoponera,metallica,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Sericomyrmex,sp,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Solenopsis,geminata,5,0,1,Cardinium
insecta,hymenoptera,Formicidae,Solenopsis,geminata,5,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Solenopsis,geminata,5,1,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,6,0,1,Cardinium
insecta,hymenoptera,Formicidae,Solenopsis,invicta,6,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,6,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,60,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,59,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,41,2,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,43,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,64,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,62,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,59,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,82,1,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,3,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,64,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,34,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,59,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,65,9,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,48,15,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,82,35,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,50,4,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,52,11,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,44,3,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,53,12,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,40,30,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,54,16,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,50,10,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,34,34,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,67,36,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,36,34,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,65,36,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,53,29,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,36,34,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,25,13,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,55,30,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,63,36,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,90,81,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,47,38,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,90,80,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,30,30,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,65,63,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,79,79,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,132,79,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,71,68,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,27,14,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,55,30,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,54,34,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,40,35,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,50,43,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,91,80,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,30,30,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,64,63,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,79,79,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,20,20,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,4,4,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,3,3,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,1,1,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,2,2,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,1,1,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,56,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,59,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,25,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,55,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,44,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,61,8,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,76,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,63,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,55,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,31,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,5,4,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,18,3,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,4,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,11,3,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,31,31,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,67,43,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,34,34,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,67,43,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,34,34,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,10,8,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,5,5,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,invicta,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Solenopsis,richteri,19,15,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,richteri,19,19,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,richteri,20,15,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,sp,2,1,1,Wolbachia
insecta,hymenoptera,Formicidae,Solenopsis,sp,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Solenopsis,sp,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Sphinctomyrmex,sp,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Stenamma,snellingi,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Strumigenys,sp,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Tapinoma,opacum,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Tatuidris,tatusia,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Technomyrmex,albipes,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Technomyrmex,sp,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Technomyrmex,sp,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Technomyrmex,sp,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Temnothorax,tricarinatus,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Terataner,sp,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Tetramorium,hispidum,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Tetramorium,sp,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Tetramorium,sp,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Tetramorium,sp,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Tetraponera,penzigi,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Tetraponera,penzigi,1,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Tetraponera,penzigi,1,1,1,Wolbachia
insecta,hymenoptera,Formicidae,Tetraponera,sp,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Tetraponera,sp,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Tetraponera,sp,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Tetraponera,sp,1,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Tetraponera,sp,1,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Tetraponera,sp,1,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Tetraponera,sp,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Tetraponera,sp,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Tetraponera,sp,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Tetraponera,sp,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Tetraponera,sp,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Tetraponera,sp,1,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Tetraponera,sp,1,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Tetraponera,sp,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Tetraponera,sp,1,1,1,Wolbachia
insecta,hymenoptera,Formicidae,Tetraponera,sp,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Trachymesopus(Pachycondyla),darwinii,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Trachymyrmex,jamaicensis,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Tranopelta,subterranea,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Typhlomyrmex,rogenhoferi,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Unid,sp,5,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Unid,sp,5,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Unid,sp,1,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Unid,sp,1,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Unid,sp,1,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Unid,sp,1,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Unid,sp,1,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Unid,sp,1,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Unid,sp,1,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Unid,sp,1,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Unid,sp,1,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Unid,sp,1,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Unid,sp,1,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Unid,sp,1,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Unid,sp,1,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Unid,sp,1,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Unid,sp,1,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Unid,sp,1,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Unid,sp,1,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Unid,sp,1,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Unid,sp,1,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Unid,sp,1,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Unid,sp,1,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Unid,sp,1,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Unid,sp,1,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Unid,sp,1,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Vollenhovia,sp,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Vollenhovia,sp,1,0,1,Cardinium
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Cardinium
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Cardinium
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Cardinium
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Cardinium
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Cardinium
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Cardinium
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Cardinium
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Cardinium
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Cardinium
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Cardinium
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Cardinium
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Cardinium
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Cardinium
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Cardinium
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Cardinium
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Cardinium
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Cardinium
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Cardinium
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,8,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,16,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,8,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,13,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,14,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,11,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,5,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,4,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,9,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,10,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,10,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,9,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,5,5,1,Wolbachia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,12,12,1,Wolbachia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,8,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,3,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,1,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,9,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,15,15,1,Wolbachia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,3,3,1,Wolbachia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,14,14,1,Wolbachia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,6,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,3,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Cardinium
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Cardinium
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Cardinium
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Cardinium
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Cardinium
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Cardinium
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Cardinium
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Cardinium
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Cardinium
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Cardinium
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Cardinium
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Cardinium
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,13,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,15,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,44,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,13,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,4,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,3,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,3,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,3,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,40,34,1,Wolbachia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,20,20,1,Wolbachia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,20,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Wolbachia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Cardinium
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Cardinium
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Cardinium
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Cardinium
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Cardinium
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Cardinium
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Cardinium
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Cardinium
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Cardinium
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Cardinium
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Cardinium
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Cardinium
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Rickettsia
insecta,hymenoptera,Formicidae,Wasmannia,auropunctata,2,0,1,Rickettsia
